entityId,year,citationcount,affiliation,paperID
p0340,2004,44,"Department of Computer Science, Human–Computer Interaction Laboratory, Institute for Advanced Computer Studies and Institute for Systems Research, University of Maryland at College Park, College Park, MD 20742, USA",53e99c52b7602d97024ff79c
p0153,2004,44,"Department of Computer Science, Human–Computer Interaction Laboratory, Institute for Advanced Computer Studies and Institute for Systems Research, University of Maryland at College Park, College Park, MD 20742, USA",53e99c52b7602d97024ff79c
p0227,2004,44,"Department of Computer Science, Human–Computer Interaction Laboratory, Institute for Advanced Computer Studies and Institute for Systems Research, University of Maryland at College Park, College Park, MD 20742, USA",53e99c52b7602d97024ff79c
p0915,2002,18,"Univ Calif Davis, Ctr Image Proc & Integrated Computing, Dept Comp Sci, Davis, CA 95616 USA",53e99c52b7602d97025021a3
p1533,2002,18,"Univ Calif Davis, Ctr Image Proc & Integrated Computing, Dept Comp Sci, Davis, CA 95616 USA",53e99c52b7602d97025021a3
p0227,2007,653,University of Maryland at College Park,53e99c6eb7602d970251c64e
p2578,1995,311,"Computer Science Dept., Stanford University, Stanford, CA and The Geometry Center, University of Minnesota, 1300 S. 2nd St, Suite 500, Minneapolis, MN",53e99c91b7602d9702543e0c
p2057,1995,311,"Computer Science Dept, Princeton, University, 35 Olden Street, Princeton NJ and Department of Mathematics, University of Utah, Salt Lake City, Utah",53e99c91b7602d9702543e0c
p2992,2006,44,"Computer Science Department, University of California, Davis",53e99ca8b7602d97025599b8
p2463,2006,44,"Department of Computer Science, San Jose State University",53e99ca8b7602d97025599b8
p1533,2006,44,"Computer Science Department, University of California, Davis",53e99ca8b7602d97025599b8
p2681,2002,74,"Georgia Institute of Technology, Atlanta, GA",53e99cafb7602d9702562c5a
p1334,2002,74,"Georgia Institute of Technology, Atlanta, GA",53e99cafb7602d9702562c5a
p1077,2003,83,"University of Maryland, College Park, MD",53e99cafb7602d97025637d6
p0340,2003,83,"University of Maryland, College Park, MD",53e99cafb7602d97025637d6
p0227,2003,83,"University of Maryland, College Park, MD",53e99cafb7602d97025637d6
p2043,1990,6,,53e99cd2b7602d9702586509
p1127,1990,6,,53e99cd2b7602d9702586509
p0227,1990,6,,53e99cd2b7602d9702586509
p1086,1990,6,,53e99cd2b7602d9702586509
p2197,1990,6,,53e99cd2b7602d9702586509
p0008,2007,213,,53e99cd2b7602d9702588779
p1211,2007,213,,53e99cd2b7602d9702588779
p2237,2007,213,,53e99cd2b7602d9702588779
p2578,2007,213,,53e99cd2b7602d9702588779
p1864,2013,186,University of Vienna,53e99cedb7602d97025a36e7
p2578,2013,186,University of British Columbia,53e99cedb7602d97025a36e7
p1802,2013,186,University of Victoria,53e99cedb7602d97025a36e7
p2140,2013,13,Tsinghua University,53e99ceeb7602d97025a488a
p1063,2013,13,Hong Kong University of Science and Technology,53e99ceeb7602d97025a488a
p1570,2013,13,Tsinghua University,53e99ceeb7602d97025a488a
p2261,2013,13,"Information System, Sina Technology, (China)Co., Ltd",53e99ceeb7602d97025a488a
p1399,2013,13,Tsinghua University,53e99ceeb7602d97025a488a
p0603,2013,13,"Information System, Sina Technology, (China)Co., Ltd",53e99ceeb7602d97025a488a
p0227,1982,68,"Univ.of Maryland, College Park",53e99cf4b7602d97025a7dda
p0627,2006,90,"University of British Columbia, Vancouver, Canada",53e99cf4b7602d97025a8c73
p0021,2006,90,"University of British Columbia, Vancouver, Canada",53e99cf4b7602d97025a8c73
p1289,2006,90,"University of British Columbia, Vancouver, Canada",53e99cf4b7602d97025a8c73
p0832,2006,90,"University of Maryland, College Park, MD",53e99cf4b7602d97025a8c73
p2578,2006,90,"University of British Columbia, Vancouver, Canada",53e99cf4b7602d97025a8c73
p2689,2009,67,,53e99d04b7602d97025b7d16
p1052,2009,67,,53e99d04b7602d97025b7d16
p2255,2009,67,,53e99d04b7602d97025b7d16
p1533,2009,67,,53e99d04b7602d97025b7d16
p2232,2009,67,,53e99d04b7602d97025b7d16
p0352,2010,59,Michigan Technological University,53e99d04b7602d97025b867e
p1052,2010,59,Sandia National Laboratories,53e99d04b7602d97025b867e
p1533,2010,59,"University of California, Davis",53e99d04b7602d97025b867e
p2262,2009,0,"Kruislaan 413, Amsterdam, Netherlands",53e99d1ab7602d97025cdb71
p2257,2009,0,"Kruislaan 413, Amsterdam, Netherlands",53e99d1ab7602d97025cdb71
p0890,2009,0,"Kruislaan 413, Amsterdam, Netherlands",53e99d1ab7602d97025cdb71
p1533,2009,0,"Kruislaan 413, Amsterdam, Netherlands",53e99d1ab7602d97025cdb71
p1396,2007,28,"HP Lab, Palo Alto, CA",53e99d21b7602d97025d5a28
p1334,2007,28,"Georgia Inst. of Technology, Atlanta, GA",53e99d21b7602d97025d5a28
p2211,2007,28,"Georgia Inst. of Technology, Atlanta, GA",53e99d21b7602d97025d5a28
p2093,2008,20,,53e99d28b7602d97025db383
p2899,2008,20,,53e99d28b7602d97025db383
p1479,2008,20,,53e99d28b7602d97025db383
p1209,2008,20,,53e99d28b7602d97025db383
p2059,2008,20,,53e99d28b7602d97025db383
p1214,2008,20,,53e99d28b7602d97025db383
p0227,2008,20,,53e99d28b7602d97025db383
p0227,1997,412,"UNIV MARYLAND, DEPT COMP SCI, HUMAN COMP INTERACT LAB, COLLEGE PK, MD 20742 USA",53e99d3db7602d97025f1ba9
p0340,1998,67,,53e99d4cb7602d9702604f42
p0227,1998,67,,53e99d4cb7602d9702604f42
p2501,2000,206,"Univ. of Maryland, College Park",53e99d65b7602d9702622034
p0861,2000,206,"Univ. of Maryland, College Park",53e99d65b7602d9702622034
p0340,2000,206,"Univ. of Maryland, College Park",53e99d65b7602d9702622034
p0227,2000,206,"Univ. of Maryland, College Park",53e99d65b7602d9702622034
p0263,2008,149,"Department of Computer Science, Human-Computer Interaction Laboratory, and Institute for Advanced Computer Studies, University of Maryland at College Park, College Park, MD 20742, United States",53e99d6bb7602d9702623462
p0227,2008,149,"Department of Computer Science, Human-Computer Interaction Laboratory, and Institute for Advanced Computer Studies, University of Maryland at College Park, College Park, MD 20742, United States",53e99d6bb7602d9702623462
p1908,2010,97,Harvard University,53e99d7ab7602d970263536c
p0211,2010,97,Broad Institute,53e99d7ab7602d970263536c
p1717,2010,97,Georgia Institute of Technology,53e99d7ab7602d970263536c
p2578,2010,97,University of British Columbia,53e99d7ab7602d970263536c
p0992,2010,97,Harvard University,53e99d7ab7602d970263536c
p2578,2013,0,,53e99d87b7602d97026419d3
p2704,1990,7,,53e99ddbb7602d970269faff
p0227,1990,7,,53e99ddbb7602d970269faff
p2988,2013,38,UC Davis,53e99de8b7602d97026ab6a5
p1533,2013,38,UC Davis,53e99de8b7602d97026ab6a5
p1353,2006,162,"Department of Computer and Information Sciences, Center for Applied Information Technology, and Universal Usability Laboratory Towson University, Towson, MD 21252, USA",53e99e0bb7602d97026cc790
p0023,2006,162,"Department of Computer and Information Sciences, Center for Applied Information Technology, and Universal Usability Laboratory Towson University, Towson, MD 21252, USA",53e99e0bb7602d97026cc790
p1753,2006,162,"Department of Computer and Information Sciences, Center for Applied Information Technology, and Universal Usability Laboratory Towson University, Towson, MD 21252, USA",53e99e0bb7602d97026cc790
p0227,2006,162,"Human-Computer Interaction Laboratory, Department of Computer Science, Institute for Advanced Computer Studies and Institute for Systems Research University of Maryland, College Park, MD 20742, US ...",53e99e0bb7602d97026cc790
p0464,2013,50,"Wuhan Univ, Sch Comp, Wuhan 430072, Peoples R China",53e99e0bb7602d97026cccb7
p2299,2013,50,"Wuhan Univ, Sch Comp, Wuhan 430072, Peoples R China",53e99e0bb7602d97026cccb7
p0651,2013,50,"Wuhan Univ, Sch Comp, Wuhan 430072, Peoples R China",53e99e0bb7602d97026cccb7
p1533,2013,50,"Univ Calif Davis, Dept Comp Sci, Davis, CA USA",53e99e0bb7602d97026cccb7
p1077,2003,22,"University of Maryland College Park, MD",53e99e13b7602d97026d7950
p0227,2003,22,"University of Maryland College Park, MD",53e99e13b7602d97026d7950
p0662,2007,15,"Bowling Green State University, Bowling Green, OH",53e99e1ab7602d97026de290
p1334,2007,15,"Georgia Institute of Technology, Atlanta, GA",53e99e1ab7602d97026de290
p0323,2011,157,"University of California at Davis, Davis",53e99e1ab7602d97026dec43
p1533,2011,157,"University of California at Davis, Davis",53e99e1ab7602d97026dec43
p1007,2004,426,,53e99e30b7602d97026f1192
p0227,2004,426,,53e99e30b7602d97026f1192
p1533,2011,1,"University of California, Davis, USA",53e99e45b7602d97027086de
p1941,2010,184,"Hong Kong Univ Sci & Technol, Dept Comp Sci & Engn, Hong Kong, Hong Kong, Peoples R China",53e99e45b7602d97027089fb
p1272,2010,184,"IBM Thomas J. Watson Research Center, USA",53e99e45b7602d97027089fb
p2979,2010,184,"Arizona State Univ, Tempe, AZ 85287 USA",53e99e45b7602d97027089fb
p0555,2010,184,"IBM Thomas J. Watson Research Center, USA",53e99e45b7602d97027089fb
p2418,2010,184,"IBM China Research Laboratory, China",53e99e45b7602d97027089fb
p1063,2010,184,"IEEE, Member",53e99e45b7602d97027089fb
p0600,2012,77,"Brigham Young Univ, Provo, UT 84602 USA",53e99e4cb7602d97027101ed
p0503,2012,77,"Univ Maryland, Human Comp Interact Lab, College Pk, MD 20742 USA",53e99e4cb7602d97027101ed
p0697,2012,77,"Univ Maryland, Human Comp Interact Lab, College Pk, MD 20742 USA",53e99e4cb7602d97027101ed
p1949,2012,77,"Microsoft Res, Cambridge, England",53e99e4cb7602d97027101ed
p0681,2012,77,"Univ Porto, P-4100 Porto, Portugal",53e99e4cb7602d97027101ed
p1672,2012,77,"Connected Act, Cambridge, England",53e99e4cb7602d97027101ed
p0227,2012,77,"Univ Maryland, Human Comp Interact Lab, College Pk, MD 20742 USA",53e99e4cb7602d97027101ed
p0507,2009,34,"University of British Columbia&INRIA Bordeaux Sud-Ouest, Canada",53e99e4db7602d9702711684
p2578,2009,34,"University of British Columbia, Canada",53e99e4db7602d9702711684
p0541,2009,34,"University of Bordeaux, France",53e99e4db7602d9702711684
p0395,2001,19,"University of Maryland, College Park, MD and Virginia Tech, Blacksburg, VA",53e99e54b7602d970271766b
p0227,2001,19,"University of Maryland, College Park, MD",53e99e54b7602d970271766b
p0687,1994,168,"Dept. of Computer Science, University of Maryland, College Park, MD",53e99e5bb7602d970271f34c
p2267,1994,168,"Dept. of Computer Science, University of Maryland, College Park, MD",53e99e5bb7602d970271f34c
p0227,1994,168,"Dept. of Computer Science, University of Maryland, College Park, MD",53e99e5bb7602d970271f34c
p0774,2003,193,University of California at Davis,53e99e8cb7602d9702755498
p0721,2003,193,University of California at Davis,53e99e8cb7602d9702755498
p1533,2003,193,University of California at Davis,53e99e8cb7602d9702755498
p0140,1990,8,,53e99eaeb7602d9702776e38
p2963,1990,8,,53e99eaeb7602d9702776e38
p0227,1990,8,,53e99eaeb7602d9702776e38
p0140,1990,13,"Human-Computer Interaction Laboratory, Department of Computer Science, University of Maryland, College Park, Maryland",53e99eaeb7602d9702776e49
p2963,1990,13,"Human-Computer Interaction Laboratory, Department of Computer Science, University of Maryland, College Park, Maryland",53e99eaeb7602d9702776e49
p0227,1990,13,"Human-Computer Interaction Laboratory, Department of Computer Science, University of Maryland, College Park, Maryland",53e99eaeb7602d9702776e49
p0227,1982,9,"University of Maryland, College Park, MD",53e99eb5b7602d970277e91b
p0901,1982,9,"Kent State University, Kent, OH",53e99eb5b7602d970277e91b
p1899,2007,14,The Hong Kong University of Science and Technology,53e99ed9b7602d97027a44e5
p2949,2007,14,The Hong Kong University of Science and Technology,53e99ed9b7602d97027a44e5
p1063,2007,14,The Hong Kong University of Science and Technology,53e99ed9b7602d97027a44e5
p0681,2011,64,,53e99ef4b7602d97027be083
p1949,2011,64,,53e99ef4b7602d97027be083
p1672,2011,64,,53e99ef4b7602d97027be083
p0227,2011,64,,53e99ef4b7602d97027be083
p0600,2011,64,,53e99ef4b7602d97027be083
p2566,2001,152,"Univ Calif Davis, Dept Comp Sci, Ctr Image Proc & Integrated Computing, Visualizat & Graph Res Grp, Davis, CA 95616 USA",53e99efab7602d97027c524d
p1533,2001,152,"Univ Calif Davis, Dept Comp Sci, Ctr Image Proc & Integrated Computing, Visualizat & Graph Res Grp, Davis, CA 95616 USA",53e99efab7602d97027c524d
p2260,1979,12,,53e99f19b7602d97027e6564
p1156,1979,12,,53e99f19b7602d97027e6564
p0227,1979,12,,53e99f19b7602d97027e6564
p0612,1979,12,,53e99f19b7602d97027e6564
p2473,1979,12,,53e99f19b7602d97027e6564
p0923,2006,62,,53e99f19b7602d97027e9150
p1526,2006,62,,53e99f19b7602d97027e9150
p1387,2006,62,,53e99f19b7602d97027e9150
p1334,2006,62,Georgia Institute of Technology,53e99f19b7602d97027e9150
p1308,2006,62,,53e99f19b7602d97027e9150
p1929,2006,62,,53e99f19b7602d97027e9150
p1037,2006,62,,53e99f19b7602d97027e9150
p0443,2006,62,,53e99f19b7602d97027e9150
p0293,2002,10,"Univ Calif Davis, Dept Comp Sci, 1 Shields Ave, Davis, CA 95616 USA",53e99f20b7602d97027eefe0
p1533,2002,10,,53e99f20b7602d97027eefe0
p1233,2002,10,,53e99f20b7602d97027eefe0
p2256,2002,10,,53e99f20b7602d97027eefe0
p1533,2003,48,University of California at Davis,53e99f20b7602d97027f03bc
p0054,2003,48,University of California at Davis,53e99f20b7602d97027f03bc
p1124,2003,48,Carnegie Mellon University,53e99f20b7602d97027f03bc
p2018,2003,48,Carnegie Mellon University,53e99f20b7602d97027f03bc
p0740,2003,48,Carnegie Mellon University,53e99f20b7602d97027f03bc
p0227,2011,27,University of Maryland,53e99f35b7602d9702806606
p0293,2002,33,University of California at Davis,53e99f4fb7602d970281d970
p1533,2002,33,University of California at Davis,53e99f4fb7602d970281d970
p2053,2002,33,Los Alamos National Laboratory,53e99f4fb7602d970281d970
p1952,2012,2,"Microsoft Research, Redmond, WA",53e99f56b7602d9702824ee1
p1515,2012,2,"Microsoft Research, Redmond, WA",53e99f56b7602d9702824ee1
p1334,2012,2,"Georgia Institute of Technology, Atlanta, GA",53e99f56b7602d9702824ee1
p2687,2012,2,"University of Bamberg, Bamberg, Germany",53e99f56b7602d9702824ee1
p1752,2012,2,"Microsoft Research, Redmond, WA",53e99f56b7602d9702824ee1
p0662,2004,42,"Georgia Institute of Technology, Atlanta, GA",53e99f56b7602d97028250a7
p1334,2004,42,"Georgia Institute of Technology, Atlanta, GA",53e99f56b7602d97028250a7
p3020,2007,501,School of Interactive Computing and the GVU Center at the Georgia Institute of Technology,53e99f5db7602d9702831b25
p1334,2007,501,IEEE,53e99f5db7602d9702831b25
p1852,2007,501,"University of California, Santa Cruz",53e99f5db7602d9702831b25
p0227,2011,25,"Dept of Computer Science & Human-Computer Interaction Lab, University of Maryland, College Park, MD",53e99f69b7602d970283ab50
p0227,1987,83,,53e99f78b7602d970284e454
p1007,2001,32,,53e99f8db7602d9702862b4f
p0227,2001,32,,53e99f8db7602d9702862b4f
p0331,2003,35,"Syracuse University, Syracuse, NY",53e99f8db7602d970286336b
p0700,2003,35,"Syracuse University, Syracuse, NY",53e99f8db7602d970286336b
p0227,2003,35,University of Maryland/ Human-Computer Interaction Lab,53e99f8db7602d970286336b
p0861,2003,35,"University of North Carolina, Chapel Hill",53e99f8db7602d970286336b
p1017,2007,69,"University of British Columbia, Google, Inc. e-mail: hllam@cs.ubc.ca",53e99f94b7602d97028665cf
p0522,2007,69,"Google, Inc. e-mail: drussell@google.com",53e99f94b7602d97028665cf
p0614,2007,69,"Google, Inc. e-mail: diane@google.com",53e99f94b7602d97028665cf
p2578,2007,69,University of British Columbia. e-mail: tmm@cs.ubc.ca,53e99f94b7602d97028665cf
p1772,2005,0,"Worcester Polytech Inst, Dept Comp Sci, 100 Inst Rd, Worcester, MA 01609 USA",53e99fa2b7602d9702877a64
p2578,2005,0,"Department of Computer Science, University of British Columbia, Vancouver, BC, Canada",53e99fa2b7602d9702877a64
p0227,2011,17,University of Maryland,53e99fafb7602d970288a001
p1582,2001,9,,53e99fbcb7602d9702894bf6
p0227,2001,9,,53e99fbcb7602d9702894bf6
p0221,1994,2,"Mathematics and Computer Science, Colby College, Watetville, ME",53e9a002b7602d97028e3f1e
p1943,1994,2,"Department of Computer Science and Engineering, University of Washington",53e9a002b7602d97028e3f1e
p0227,1994,2,"Department of Computer Science, University of Maryland, College Park",53e9a002b7602d97028e3f1e
p1628,1994,2,Xerox Palo Alto Research Center,53e9a002b7602d97028e3f1e
p2602,1994,2,"Department of Computer Science, Stanford University",53e9a002b7602d97028e3f1e
p1270,1997,5,,53e9a003b7602d97028e91b5
p2054,1997,5,,53e9a003b7602d97028e91b5
p0227,1997,5,,53e9a003b7602d97028e91b5
p1284,2011,16,,53e9a00ab7602d97028ede02
p1052,2011,16,,53e9a00ab7602d97028ede02
p1533,2011,16,,53e9a00ab7602d97028ede02
p1119,2011,16,,53e9a00ab7602d97028ede02
p0012,1992,87,,53e9a011b7602d97028f82b9
p2547,1992,87,,53e9a011b7602d97028f82b9
p0291,1992,87,,53e9a011b7602d97028f82b9
p0227,1992,87,,53e9a011b7602d97028f82b9
p2463,2004,84,"University of California, Davis",53e9a01fb7602d970290324a
p1471,2004,84,"University of California, Davis",53e9a01fb7602d970290324a
p2412,2004,84,"University of California, Davis",53e9a01fb7602d970290324a
p1533,2004,84,"University of California, Davis",53e9a01fb7602d970290324a
p2313,2004,84,"University of California, Davis",53e9a01fb7602d970290324a
p1533,2010,2,"University of California, Davis",53e9a04ab7602d9702930c9e
p0151,2010,2,"University of California, Davis",53e9a04ab7602d9702930c9e
p0323,2010,2,"University of California, Davis",53e9a04ab7602d9702930c9e
p1112,1987,53,,53e9a066b7602d970294c528
p0227,1987,53,,53e9a066b7602d970294c528
p2592,2014,26,"University of California, Davis, Davis, CA, USA",53e9a06db7602d970295745b
p2905,2014,26,"University of California, Davis, Davis, CA, USA",53e9a06db7602d970295745b
